id,detail_id,option_text,type,score_value,option_type_id
3079,147,الايجاز غير مطابق للمهمة الفعلية للمنطقة الأمنية وغير متكامل من ناحية (التقديم - وسائل الايضاح، توزيع عدد النسخ، حضور المعنيين .,negative,0.00,2
3080,147,الايجاز معد وفق اسس التفتيش، وحسب المستوى.,positive,0.00,1
3081,147,الايجاز غير معد وفق اسس التفتيش، وحسب مستوى التشكيل ومكان عرض الايجاز لا يتناسب مع أهمية المنطقة الأمنية وانفتاح القاطع.,negative,0.00,2
3082,147,الايجاز غير متكامل من كافة النواحي ( التقديم، الوقت، وسائل الايضاح، توزيع النسخ، حضور المعنيين) وتم تعديله من قبل اللجنة.,negative,0.00,2
4912,738,موقف بالمبارز الجرمية ونسبة الانجاز.,positive,0.00,1
3083,149,مقر القاطع منظم وتوفر اللوحات التعريفية والمواقف الإدارية والقاطع عبارة عن بناية وتوجد ساحة عرضات لأجراء التعداد الصباحي والمسائي. والقاطع من صنف (أ),positive,0.00,1
3084,149,تم العمل بتصنيف القاطع وحسب الاهمية على تصنيف (أ).,positive,0.00,1
3085,149,القاطع عبارة عن بناية ومن صنف (أ) وجود ساحة عرضات لأجراء التعداد الصباحي والمسائي,positive,0.00,1
3086,149,مقر القاطع غير منظم ولاتوفر اللوحات التعريفية والمواقف الإدارية والقاطع عبارة عن بناية وتوجد ساحة عرضات لأجراء التعداد الصباحي والمسائي,negative,0.00,2
3087,150,بناية القاطع مستملكة لصالح وزارة الداخلية.,positive,0.00,1
3088,150,البناية غير تابعة الى وزارة الداخلية.,obstacle,0.00,4
3089,151,الارتباط من الناحية (الإدارية مع مديرية شرطة نجدة بغداد/الرصافة) ومن ناحية الحركات مع قسم شرطة الامين,positive,0.00,1
3090,152,يوجد هيكل تنظيمي ووصف وظيفي وقياس خاص بالقاطع بمستوى قسم.,positive,0.00,1
3091,152,يوجد تطابق بين الهيكل التنظيمي والوصف الوظيفي والقياس مع ما موجود في القاطع من اسلحة واعتدة وآليات وأجهزة اتصالات عدا الأشخاص.,positive,0.00,1
3092,152,لا يوجد تطابق بين الهيكل التنظيمي والوصف الوظيفي والقياس مع ما موجود في القاطع من اشخاص واسلحة واعتدة وآليات وأجهزة اتصالات.,negative,0.00,2
3093,152,يتم العمل بالهيكل تنظيمي والوصف وظيفي والقياس خاصة بالقاطع.,positive,0.00,1
3094,153,تم العمل بنظام الأرشفة الالكترونية وتوفر الاجهزة الخاصة وكادر اختصاص بها ولم يتم التدقيق الامني للعاملين عليها.,positive,0.00,1
3095,153,لم يتم العمل بنظام الأرشفة الالكترونية.,negative,0.00,2
3096,153,تم العمل بنظام الأرشفة الالكترونية مع توفر الاجهزة الخاصة بالأرشفة الإلكترونية وهي صالحة للعمل.,positive,0.00,1
3097,153,يجري العمل بنظام الأرشفة الالكترونية مع توفر الاجهزة المطلوبة وصالحة للعمل ووجود كادر اختصاص للعمل بالأرشفة الاكترونية لكنها قديمة ولاتغطي حجم العمل.,negative,0.00,2
3098,153,يتم العمل بنظام الأرشفة الالكترونية بنظام (السكنر)مع توفر الاجهزة الخاصة بالأرشفة الإلكترونية ووجود كادر اختصاص للعمل بالأرشفة الإلكترونية وتم التدقيق الامني للعاملين على الأرشفة الالكترونية.,negative,0.00,2
3099,154,غرفة السيطرة بجاهزية كاملة وتتوفر فيها اجهزة الاتصال المنضدية والمحمولة والكاميرات ويوجد سجلات لتسجيل كافة الحوادث. وكفاءة الاتصالات اللاسلكية بين القيادة والدوريات.,positive,0.00,1
3100,154,وجود غرفة للسيطرة اللاسلكية مع توفر أجهزة الشحن ورافعة القدرة الكهربائية وسجل الحوادث اليومي.,positive,0.00,1
3101,154,غرفة السيطرة منظمة وتحتوي على مع السجلات المطلوبة مع توفر أجهزة الشحن ورافع القدرة الكهربائية وأجهزة الاتصال المنضدية والمحمولة وكامرات المراقبة مع تامين الاتصال السلكي بين القيادة والدوريات.,positive,0.00,1
3102,156,عدم وجود شبكة اتصالات بين المنطقة الأمنية والدوريات، مع توفر اجهزة الاتصالات اللاسلكية (المحمولة، الثابتة) لمقر القاطع وعجلات الدوريات ولكن لا يمكن الاتصال فيما بينها الا عن طريق السيطرة المركزية لمديرية نجدة الرصافة و يوجد في كل دورية نجدة جهاز ثابت فقط وجميع الاجهزة ضمن قاطع المسؤولية صالحة للعمل الا ان شبكة الاتصال ضمن قاطع المسؤولية متذبذبة.,impediment,0.00,3
3103,156,شبكة الاتصالات بين المنطقة الأمنية والدوريات تعمل بكفاءة، وتوفر اجهزة الاتصالات اللاسلكية (المحمولة، الثابتة) لمقر القاطع، بالاضافة الى وجود جهاز (تاب) في كل دورية.,positive,0.00,1
3104,156,وجود تأمين اتصال بين سيطرة المنطقة الأمنية والدوريات والقاطع.,positive,0.00,1
3105,156,لا يوجد تامين اتصال بين سيطرة المنطقة الأمنية والدوريات والقاطع لكون الاتصال يكون عن طريق سيطرة مديرية النجدة.,negative,0.00,2
3106,156,جميع الدوريات مجهزة بـ (لافتات ذكية، GPS، جهاز لاسلكي).,positive,0.00,1
3107,157,يتم العمل بسجل الحوادث في مقر القاطع والدوريات مع وجود اضبارة وصولات التسليم والحوادث في مقر القاطع وامر القاطع متابع.,positive,0.00,1
3108,157,لاتوجد اضبارة ووصولات تسليم الحوادث في مقر القاطع.,negative,0.00,2
3109,157,يوجد اضبارة وصولات تسليم الحوادث في مقر القاطع.,positive,0.00,1
3110,157,آمر القاطع متابع لجميع الحوادث والانشطة مع مساعد القاطع.,positive,0.00,1
3266,199,توفر ساحات وقوف للسيارات نظامية.,positive,0.00,1
3267,199,عدم توفر ساحات حجز و وقوف للسيارات نظامية.,negative,0.00,2
3268,200,متابعة عمل شعبة الآليات وتجهيزها بالمستلزمات المتوفرة.,positive,0.00,1
3269,200,وجود مستودع خاص للزيوت مع سجلات خاصة بذلك.,positive,0.00,1
3270,200,عدم وجود مستودع خاص بالادوات الاحتياطية للمركبات ومنظم بشكل اصولي.,negative,0.00,2
3271,200,وجود سجلات جرد بكافة المواد الداخلة والخارجة بموجب مستندات اصولية.,positive,0.00,1
3272,200,اخرى,negative,0.00,2
4913,738,طريقة حفظ المبارز الجرمية والاضابير الخاصة بها.,positive,0.00,1
4914,738,البطاقة التعريفة لكل مبرز.,positive,0.00,1
3132,158,لا يوجد تبادل للمعلومات مع الأجهزة الاستخبارية والأمنية.,negative,0.00,2
3133,158,يتم تبادل المعلومات اثناء الاجتماعات أو اللقاءات الرسمية بشكل شفوي، وعدم وجود محاضر رسمية.,negative,0.00,2
3134,158,يكون التنسيق والتعاون مع الأجهزة الأمنية عن طريق الهاتف المحمول و لا يوجد عنصر ارتباط مع الاجهزة الأمنية الأخرى عدا مقر المنطقة الامنية ولا توجد معها اتصالات سلكية ولاسلكية.,negative,0.00,2
3135,158,التنسيق مع الاجهزة الأمينة بشكل جيد.,positive,0.00,1
3136,158,تم تنسيق مع الاجهزة الأمنية الأخرى من خلال المنطقة الأمنية.,positive,0.00,1
3137,158,لم يتم تحديد يوم للقاء مع وجهاء المناطق والمختارين والمواطنين لسماع معاناتهم ومشاكلهم وكيفية إيجاد الحلول المناسبة.,negative,0.00,2
